,date,open,high,low,close,volume
2885,2025-11-13 17:45:00+00:00,3277.27,3287.27,3268.32,3269.79,33003.588
2886,2025-11-13 17:50:00+00:00,3269.79,3271.54,3260.2,3267.75,38694.713
2887,2025-11-13 17:55:00+00:00,3267.74,3268.35,3252.0,3254.4,40301.278
2888,2025-11-13 18:00:00+00:00,3254.4,3264.15,3236.94,3241.56,66680.398
2889,2025-11-13 18:05:00+00:00,3241.55,3250.77,3232.0,3233.9,49244.73
2890,2025-11-13 18:10:00+00:00,3233.9,3238.8,3228.31,3234.59,37889.553
2891,2025-11-13 18:15:00+00:00,3234.59,3247.1,3222.71,3237.84,57607.928
2892,2025-11-13 18:20:00+00:00,3237.83,3251.77,3227.46,3242.94,44657.621
2893,2025-11-13 18:25:00+00:00,3242.93,3244.05,3225.69,3238.55,34723.452
2894,2025-11-13 18:30:00+00:00,3238.55,3240.56,3210.0,3210.95,62621.057
2895,2025-11-13 18:35:00+00:00,3210.93,3214.91,3200.26,3209.87,66262.455
2896,2025-11-13 18:40:00+00:00,3209.87,3227.83,3203.52,3224.26,45085.973
2897,2025-11-13 18:45:00+00:00,3224.28,3226.99,3197.77,3197.97,54741.35
2898,2025-11-13 18:50:00+00:00,3197.98,3204.0,3182.22,3199.44,71160.337
2899,2025-11-13 18:55:00+00:00,3199.45,3223.97,3196.84,3212.47,60895.495
2900,2025-11-13 19:00:00+00:00,3212.46,3222.48,3197.52,3221.34,41130.247
2901,2025-11-13 19:05:00+00:00,3221.35,3225.91,3201.44,3207.69,51558.81
2902,2025-11-13 19:10:00+00:00,3207.68,3217.89,3207.03,3208.65,23017.068
2903,2025-11-13 19:15:00+00:00,3208.66,3210.0,3195.01,3204.32,23406.599
2904,2025-11-13 19:20:00+00:00,3204.32,3222.0,3189.68,3218.61,54468.309
2905,2025-11-13 19:25:00+00:00,3218.6,3237.95,3218.04,3230.49,62227.072
2906,2025-11-13 19:30:00+00:00,3230.48,3232.87,3205.0,3207.84,37855.432
2907,2025-11-13 19:35:00+00:00,3207.81,3211.06,3191.32,3199.54,33265.127
2908,2025-11-13 19:40:00+00:00,3199.54,3211.11,3191.68,3210.75,30807.469
2909,2025-11-13 19:45:00+00:00,3210.75,3212.66,3193.77,3196.73,32016.23
2910,2025-11-13 19:50:00+00:00,3196.74,3206.47,3195.26,3195.5,20417.774
2911,2025-11-13 19:55:00+00:00,3195.5,3199.18,3173.38,3196.23,69221.902
2912,2025-11-13 20:00:00+00:00,3196.22,3196.32,3177.14,3179.63,28958.006
2913,2025-11-13 20:05:00+00:00,3179.64,3186.04,3160.01,3182.02,79582.178
2914,2025-11-13 20:10:00+00:00,3182.02,3186.74,3169.33,3177.11,28920.689
2915,2025-11-13 20:15:00+00:00,3177.1,3177.99,3156.31,3157.73,51039.54
2916,2025-11-13 20:20:00+00:00,3157.74,3176.48,3152.49,3166.43,48375.263
2917,2025-11-13 20:25:00+00:00,3166.44,3182.51,3155.0,3174.07,41312.175
2918,2025-11-13 20:30:00+00:00,3174.07,3187.92,3167.53,3171.19,35457.505
2919,2025-11-13 20:35:00+00:00,3171.19,3201.56,3170.4,3194.01,56709.484
2920,2025-11-13 20:40:00+00:00,3194.01,3204.98,3181.67,3181.96,47755.349
2921,2025-11-13 20:45:00+00:00,3181.96,3184.72,3170.64,3170.86,32764.282
2922,2025-11-13 20:50:00+00:00,3170.86,3172.95,3160.75,3162.24,43615.499
2923,2025-11-13 20:55:00+00:00,3162.26,3174.74,3162.26,3170.38,26506.13
2924,2025-11-13 21:00:00+00:00,3170.38,3184.76,3167.51,3178.24,27122.919
2925,2025-11-13 21:05:00+00:00,3178.24,3192.27,3177.58,3188.38,18871.282
2926,2025-11-13 21:10:00+00:00,3188.37,3190.97,3181.2,3189.63,11497.958
2927,2025-11-13 21:15:00+00:00,3189.63,3189.63,3171.0,3174.63,20469.853
2928,2025-11-13 21:20:00+00:00,3174.64,3181.09,3162.98,3165.0,28470.522
2929,2025-11-13 21:25:00+00:00,3165.0,3167.48,3159.0,3167.07,24089.174
2930,2025-11-13 21:30:00+00:00,3167.07,3175.02,3165.47,3173.59,13801.624
2931,2025-11-13 21:35:00+00:00,3173.58,3174.3,3164.46,3168.58,10952.887
2932,2025-11-13 21:40:00+00:00,3168.58,3184.35,3164.73,3183.92,16030.908
2933,2025-11-13 21:45:00+00:00,3183.93,3183.93,3171.0,3178.16,11807.648
2934,2025-11-13 21:50:00+00:00,3178.16,3183.84,3175.0,3182.23,12012.334
2935,2025-11-13 21:55:00+00:00,3182.23,3184.22,3175.68,3177.87,10408.433
2936,2025-11-13 22:00:00+00:00,3177.87,3184.33,3172.91,3184.33,9187.453
2937,2025-11-13 22:05:00+00:00,3184.33,3197.15,3182.18,3196.97,24338.35
2938,2025-11-13 22:10:00+00:00,3196.97,3211.26,3195.67,3204.43,45326.63
2939,2025-11-13 22:15:00+00:00,3204.42,3208.75,3192.32,3198.84,22487.519
2940,2025-11-13 22:20:00+00:00,3198.84,3215.57,3193.63,3213.06,19799.634
2941,2025-11-13 22:25:00+00:00,3213.05,3218.02,3207.92,3214.77,18809.231
2942,2025-11-13 22:30:00+00:00,3214.77,3214.78,3202.79,3209.5,15127.448
2943,2025-11-13 22:35:00+00:00,3209.49,3227.0,3208.5,3227.0,18136.407
2944,2025-11-13 22:40:00+00:00,3226.99,3233.32,3222.35,3225.0,23596.8
2945,2025-11-13 22:45:00+00:00,3224.99,3229.02,3217.82,3222.34,14643.436
2946,2025-11-13 22:50:00+00:00,3222.34,3235.0,3222.18,3234.92,11659.029
2947,2025-11-13 22:55:00+00:00,3234.93,3234.93,3223.86,3227.74,11113.783
2948,2025-11-13 23:00:00+00:00,3227.75,3229.47,3214.7,3223.41,15566.107
2949,2025-11-13 23:05:00+00:00,3223.42,3238.0,3223.24,3235.78,19786.092
2950,2025-11-13 23:10:00+00:00,3235.78,3239.46,3226.8,3237.26,17830.216
2951,2025-11-13 23:15:00+00:00,3237.25,3254.7,3236.32,3254.48,30184.54
2952,2025-11-13 23:20:00+00:00,3254.49,3254.76,3240.18,3245.91,25902.775
2953,2025-11-13 23:25:00+00:00,3245.9,3256.18,3244.52,3252.36,14950.408
2954,2025-11-13 23:30:00+00:00,3252.37,3265.65,3249.24,3262.55,28525.569
2955,2025-11-13 23:35:00+00:00,3262.56,3270.58,3259.87,3269.98,24063.384
2956,2025-11-13 23:40:00+00:00,3269.97,3270.0,3261.25,3265.01,16446.332
2957,2025-11-13 23:45:00+00:00,3265.0,3265.01,3245.0,3250.55,23016.042
2958,2025-11-13 23:50:00+00:00,3250.54,3254.64,3226.0,3238.76,39513.533
2959,2025-11-13 23:55:00+00:00,3238.76,3239.18,3227.84,3230.12,18422.374
2960,2025-11-14 00:00:00+00:00,3230.13,3232.45,3217.1,3224.07,44386.531
2961,2025-11-14 00:05:00+00:00,3224.07,3227.85,3210.99,3213.12,30268.469
2962,2025-11-14 00:10:00+00:00,3213.12,3224.85,3210.6,3221.24,17556.794
2963,2025-11-14 00:15:00+00:00,3221.24,3221.88,3192.0,3208.98,56679.434
2964,2025-11-14 00:20:00+00:00,3208.98,3214.69,3206.14,3213.72,18382.724
2965,2025-11-14 00:25:00+00:00,3213.72,3227.69,3213.62,3221.01,24913.329
2966,2025-11-14 00:30:00+00:00,3221.01,3239.67,3216.18,3234.9,37323.602
2967,2025-11-14 00:35:00+00:00,3234.91,3238.0,3208.21,3209.81,25091.16
2968,2025-11-14 00:40:00+00:00,3209.82,3220.26,3201.1,3219.25,26503.177
2969,2025-11-14 00:45:00+00:00,3219.25,3224.04,3202.31,3207.43,19481.676
2970,2025-11-14 00:50:00+00:00,3207.43,3215.58,3194.24,3200.3,33722.145
2971,2025-11-14 00:55:00+00:00,3200.3,3207.68,3185.81,3199.2,31690.797
2972,2025-11-14 01:00:00+00:00,3199.22,3207.41,3183.17,3188.8,43588.405
2973,2025-11-14 01:05:00+00:00,3188.81,3202.61,3187.25,3190.05,20637.292
2974,2025-11-14 01:10:00+00:00,3190.05,3201.34,3186.25,3198.96,20171.918
2975,2025-11-14 01:15:00+00:00,3198.95,3213.81,3189.53,3212.44,32616.252
2976,2025-11-14 01:20:00+00:00,3212.44,3217.0,3204.0,3212.68,21678.043
2977,2025-11-14 01:25:00+00:00,3212.68,3220.0,3186.5,3197.52,34674.078
2978,2025-11-14 01:30:00+00:00,3197.53,3208.35,3197.25,3207.43,11700.846
2979,2025-11-14 01:35:00+00:00,3207.44,3212.69,3194.08,3195.95,17397.141
2980,2025-11-14 01:40:00+00:00,3195.96,3197.25,3187.0,3197.25,19384.102
2981,2025-11-14 01:45:00+00:00,3197.26,3202.23,3189.34,3201.93,16912.088
2982,2025-11-14 01:50:00+00:00,3201.93,3209.06,3200.0,3204.0,11897.228
2983,2025-11-14 01:55:00+00:00,3204.01,3212.77,3201.61,3205.39,8879.916
2984,2025-11-14 02:00:00+00:00,3205.39,3225.16,3203.05,3221.91,37366.867
2985,2025-11-14 02:05:00+00:00,3221.92,3238.09,3220.02,3225.24,34674.649
2986,2025-11-14 02:10:00+00:00,3225.24,3238.58,3220.54,3230.3,16883.308
2987,2025-11-14 02:15:00+00:00,3230.29,3245.58,3230.07,3236.89,20095.155
2988,2025-11-14 02:20:00+00:00,3236.9,3240.15,3233.15,3234.37,9372.748
2989,2025-11-14 02:25:00+00:00,3234.37,3240.85,3233.24,3235.28,5213.971
2990,2025-11-14 02:30:00+00:00,3235.29,3244.89,3234.75,3235.12,10477.851
2991,2025-11-14 02:35:00+00:00,3235.12,3247.0,3233.8,3246.28,12690.447
2992,2025-11-14 02:40:00+00:00,3246.29,3250.0,3243.19,3244.48,8643.385
2993,2025-11-14 02:45:00+00:00,3244.47,3247.0,3228.0,3231.32,19431.327
2994,2025-11-14 02:50:00+00:00,3231.33,3240.87,3230.74,3234.68,8938.164
2995,2025-11-14 02:55:00+00:00,3234.68,3238.44,3230.88,3236.25,5651.287
2996,2025-11-14 03:00:00+00:00,3236.25,3238.1,3226.11,3229.69,9960.363
2997,2025-11-14 03:05:00+00:00,3229.7,3230.36,3219.2,3230.36,13111.684
2998,2025-11-14 03:10:00+00:00,3230.35,3233.4,3226.0,3231.34,7919.295
2999,2025-11-14 03:15:00+00:00,3231.35,3231.51,3217.61,3222.0,11815.669
3000,2025-11-14 03:20:00+00:00,3222.01,3230.91,3218.87,3230.9,9182.811
3001,2025-11-14 03:25:00+00:00,3230.9,3232.97,3224.56,3232.04,6487.527
3002,2025-11-14 03:30:00+00:00,3232.04,3232.16,3220.81,3224.33,7311.052
3003,2025-11-14 03:35:00+00:00,3224.34,3226.9,3218.0,3223.23,11825.036
3004,2025-11-14 03:40:00+00:00,3223.24,3223.24,3210.23,3212.41,18607.938
3005,2025-11-14 03:45:00+00:00,3212.41,3223.13,3206.07,3215.5,27349.45
3006,2025-11-14 03:50:00+00:00,3215.5,3220.65,3214.93,3218.5,7453.084
3007,2025-11-14 03:55:00+00:00,3218.49,3226.95,3218.49,3226.5,8225.451
3008,2025-11-14 04:00:00+00:00,3226.49,3227.0,3218.01,3218.01,7026.242
3009,2025-11-14 04:05:00+00:00,3218.0,3218.0,3208.02,3211.56,10763.221
3010,2025-11-14 04:10:00+00:00,3211.57,3217.99,3211.27,3211.99,5091.43
3011,2025-11-14 04:15:00+00:00,3212.0,3221.13,3210.0,3219.33,8172.526
3012,2025-11-14 04:20:00+00:00,3219.33,3219.86,3206.6,3208.89,9924.59
3013,2025-11-14 04:25:00+00:00,3208.89,3215.04,3206.35,3213.76,6999.323
3014,2025-11-14 04:30:00+00:00,3213.75,3213.75,3170.75,3172.69,52007.56
3015,2025-11-14 04:35:00+00:00,3172.69,3191.3,3104.0,3112.25,196481.783
3016,2025-11-14 04:40:00+00:00,3112.26,3159.99,3112.25,3150.53,111777.586
3017,2025-11-14 04:45:00+00:00,3150.53,3171.37,3139.3,3140.4,66116.896
3018,2025-11-14 04:50:00+00:00,3140.4,3165.65,3139.5,3156.45,43421.851
3019,2025-11-14 04:55:00+00:00,3156.46,3165.76,3153.79,3161.51,29154.318
3020,2025-11-14 05:00:00+00:00,3161.5,3189.83,3158.0,3181.01,61139.876
3021,2025-11-14 05:05:00+00:00,3181.02,3181.73,3160.88,3163.19,28103.92
3022,2025-11-14 05:10:00+00:00,3163.19,3167.6,3155.72,3159.63,23562.742
3023,2025-11-14 05:15:00+00:00,3159.64,3182.0,3158.62,3175.48,23974.833
3024,2025-11-14 05:20:00+00:00,3175.48,3181.61,3171.36,3178.6,18082.072
3025,2025-11-14 05:25:00+00:00,3178.61,3183.87,3170.02,3170.19,12061.997
3026,2025-11-14 05:30:00+00:00,3170.18,3180.5,3166.0,3166.07,19049.104
3027,2025-11-14 05:35:00+00:00,3166.08,3187.77,3155.01,3174.7,54545.275
3028,2025-11-14 05:40:00+00:00,3174.69,3187.4,3173.5,3180.86,16841.695
3029,2025-11-14 05:45:00+00:00,3180.86,3205.66,3173.91,3196.53,55811.633
3030,2025-11-14 05:50:00+00:00,3196.56,3203.86,3190.16,3193.0,25540.485
3031,2025-11-14 05:55:00+00:00,3192.99,3194.74,3185.29,3191.01,11703.001
3032,2025-11-14 06:00:00+00:00,3191.01,3193.0,3177.83,3179.48,13811.107
3033,2025-11-14 06:05:00+00:00,3179.48,3182.96,3172.92,3175.1,13559.546
3034,2025-11-14 06:10:00+00:00,3175.1,3180.0,3164.57,3173.23,33330.243
3035,2025-11-14 06:15:00+00:00,3173.23,3175.0,3166.73,3175.0,13008.992
3036,2025-11-14 06:20:00+00:00,3175.0,3175.31,3161.51,3162.11,18570.161
3037,2025-11-14 06:25:00+00:00,3162.11,3172.51,3156.0,3166.99,32426.456
3038,2025-11-14 06:30:00+00:00,3166.99,3174.2,3157.86,3158.24,21241.184
3039,2025-11-14 06:35:00+00:00,3158.25,3166.49,3147.12,3151.32,26506.379
3040,2025-11-14 06:40:00+00:00,3151.32,3158.0,3145.59,3153.64,18268.773
3041,2025-11-14 06:45:00+00:00,3153.64,3178.14,3133.0,3175.92,69699.607
3042,2025-11-14 06:50:00+00:00,3175.83,3186.0,3158.55,3177.99,67556.963
3043,2025-11-14 06:55:00+00:00,3177.99,3225.0,3175.06,3221.05,92254.058
3044,2025-11-14 07:00:00+00:00,3221.05,3230.0,3199.13,3204.31,78689.412
3045,2025-11-14 07:05:00+00:00,3204.32,3209.86,3191.93,3197.98,34758.661
3046,2025-11-14 07:10:00+00:00,3197.96,3219.76,3193.45,3212.78,39665.781
3047,2025-11-14 07:15:00+00:00,3212.77,3220.7,3200.01,3201.66,28369.243
3048,2025-11-14 07:20:00+00:00,3201.65,3214.0,3200.48,3206.89,15848.711
3049,2025-11-14 07:25:00+00:00,3206.88,3219.99,3206.88,3219.04,18891.228
3050,2025-11-14 07:30:00+00:00,3219.04,3219.8,3204.82,3208.0,21024.745
3051,2025-11-14 07:35:00+00:00,3207.99,3209.13,3195.5,3206.06,30579.179
3052,2025-11-14 07:40:00+00:00,3206.06,3211.52,3197.24,3211.51,22610.194
3053,2025-11-14 07:45:00+00:00,3211.52,3238.77,3210.99,3227.77,56459.685
3054,2025-11-14 07:50:00+00:00,3227.76,3239.67,3217.35,3219.42,29395.028
3055,2025-11-14 07:55:00+00:00,3219.42,3223.81,3207.78,3213.82,22361.717
3056,2025-11-14 08:00:00+00:00,3213.82,3215.0,3207.23,3209.11,17181.651
3057,2025-11-14 08:05:00+00:00,3209.12,3210.24,3200.3,3201.0,15467.738
3058,2025-11-14 08:10:00+00:00,3200.99,3207.49,3196.44,3197.86,23316.429
3059,2025-11-14 08:15:00+00:00,3197.85,3217.8,3195.67,3215.95,24305.152
3060,2025-11-14 08:20:00+00:00,3215.96,3217.09,3202.03,3203.43,14122.445
3061,2025-11-14 08:25:00+00:00,3203.44,3207.0,3185.65,3192.11,37683.516
3062,2025-11-14 08:30:00+00:00,3192.12,3194.37,3181.1,3193.92,35463.919
3063,2025-11-14 08:35:00+00:00,3193.91,3208.94,3193.23,3205.01,17485.329
3064,2025-11-14 08:40:00+00:00,3205.01,3205.01,3190.44,3203.5,12147.292
3065,2025-11-14 08:45:00+00:00,3203.5,3203.5,3190.51,3193.7,11644.461
3066,2025-11-14 08:50:00+00:00,3193.71,3203.13,3193.71,3201.83,9354.059
3067,2025-11-14 08:55:00+00:00,3201.83,3209.3,3201.82,3203.72,10333.489
3068,2025-11-14 09:00:00+00:00,3203.72,3214.6,3200.13,3206.63,12140.69
3069,2025-11-14 09:05:00+00:00,3206.64,3212.0,3198.5,3204.56,9386.28
3070,2025-11-14 09:10:00+00:00,3204.55,3207.0,3194.9,3198.61,10046.701
3071,2025-11-14 09:15:00+00:00,3198.61,3199.31,3175.79,3180.99,28775.358
3072,2025-11-14 09:20:00+00:00,3180.99,3201.72,3180.99,3200.51,17963.026
3073,2025-11-14 09:25:00+00:00,3200.5,3200.92,3185.86,3186.65,9942.507
3074,2025-11-14 09:30:00+00:00,3186.65,3189.02,3147.68,3158.35,98762.01
3075,2025-11-14 09:35:00+00:00,3158.35,3165.6,3153.57,3160.37,47315.781
3076,2025-11-14 09:40:00+00:00,3160.38,3173.45,3160.38,3171.92,19820.897
3077,2025-11-14 09:45:00+00:00,3171.91,3172.14,3148.43,3157.77,31190.036
3078,2025-11-14 09:50:00+00:00,3157.77,3160.1,3150.3,3152.28,14981.906
3079,2025-11-14 09:55:00+00:00,3152.27,3159.57,3152.27,3154.7,12619.357
3080,2025-11-14 10:00:00+00:00,3154.7,3163.71,3153.0,3157.99,15091.462
3081,2025-11-14 10:05:00+00:00,3158.0,3170.47,3158.0,3170.47,12149.436
3082,2025-11-14 10:10:00+00:00,3170.47,3172.35,3166.93,3168.16,8202.249
3083,2025-11-14 10:15:00+00:00,3168.16,3174.23,3164.44,3174.22,11595.683
3084,2025-11-14 10:20:00+00:00,3174.22,3187.17,3172.56,3179.35,26372.704
3085,2025-11-14 10:25:00+00:00,3179.35,3185.0,3179.17,3183.01,12171.336
3086,2025-11-14 10:30:00+00:00,3183.02,3187.68,3177.89,3187.36,10639.384
3087,2025-11-14 10:35:00+00:00,3187.37,3194.7,3180.67,3189.53,17309.332
3088,2025-11-14 10:40:00+00:00,3189.54,3191.0,3184.0,3187.57,7527.424
3089,2025-11-14 10:45:00+00:00,3187.57,3191.52,3185.69,3186.96,8988.875
3090,2025-11-14 10:50:00+00:00,3186.96,3190.1,3181.41,3181.59,8556.886
3091,2025-11-14 10:55:00+00:00,3181.58,3181.99,3171.17,3174.71,21391.246
3092,2025-11-14 11:00:00+00:00,3174.71,3177.26,3169.54,3176.79,15492.581
3093,2025-11-14 11:05:00+00:00,3176.79,3181.69,3163.81,3167.4,18759.777
3094,2025-11-14 11:10:00+00:00,3167.39,3167.39,3156.95,3163.48,15583.349
3095,2025-11-14 11:15:00+00:00,3163.47,3165.48,3156.11,3159.67,16056.374
3096,2025-11-14 11:20:00+00:00,3159.67,3175.75,3157.4,3170.79,24860.891
3097,2025-11-14 11:25:00+00:00,3170.79,3174.26,3145.54,3154.48,41313.528
3098,2025-11-14 11:30:00+00:00,3154.49,3156.25,3135.78,3145.49,45554.555
3099,2025-11-14 11:35:00+00:00,3145.48,3146.25,3125.0,3132.89,49850.87
3100,2025-11-14 11:40:00+00:00,3132.89,3138.74,3115.0,3136.3,53211.422
3101,2025-11-14 11:45:00+00:00,3136.31,3143.11,3125.0,3138.21,46028.937
3102,2025-11-14 11:50:00+00:00,3138.21,3140.46,3118.8,3124.81,33259.188
3103,2025-11-14 11:55:00+00:00,3124.82,3145.12,3123.47,3142.93,34155.938
3104,2025-11-14 12:00:00+00:00,3142.93,3142.93,3126.72,3127.57,24596.27
3105,2025-11-14 12:05:00+00:00,3127.58,3133.66,3122.97,3128.8,21456.773
3106,2025-11-14 12:10:00+00:00,3128.81,3138.34,3111.58,3120.21,47840.013
3107,2025-11-14 12:15:00+00:00,3120.22,3128.76,3112.86,3116.48,30767.81
3108,2025-11-14 12:20:00+00:00,3116.48,3118.97,3110.45,3112.19,23415.577
3109,2025-11-14 12:25:00+00:00,3112.2,3130.0,3111.92,3120.01,29330.835
3110,2025-11-14 12:30:00+00:00,3120.0,3127.78,3088.0,3090.48,114101.053
3111,2025-11-14 12:35:00+00:00,3090.48,3103.98,3080.0,3084.34,85527.515
3112,2025-11-14 12:40:00+00:00,3084.35,3092.0,3068.0,3081.78,111357.48
3113,2025-11-14 12:45:00+00:00,3081.77,3114.53,3076.73,3108.48,86838.904
3114,2025-11-14 12:50:00+00:00,3108.49,3132.43,3104.15,3118.27,88304.638
3115,2025-11-14 12:55:00+00:00,3118.26,3133.0,3114.62,3125.71,41459.638
3116,2025-11-14 13:00:00+00:00,3125.71,3149.99,3116.0,3138.06,64114.952
3117,2025-11-14 13:05:00+00:00,3138.07,3138.07,3119.29,3124.97,29766.739
3118,2025-11-14 13:10:00+00:00,3124.98,3129.88,3115.09,3118.75,24514.012
3119,2025-11-14 13:15:00+00:00,3118.75,3125.6,3105.68,3105.85,31359.98
3120,2025-11-14 13:20:00+00:00,3105.86,3111.45,3086.58,3095.62,51281.445
3121,2025-11-14 13:25:00+00:00,3095.63,3105.48,3090.72,3103.09,33531.095
3122,2025-11-14 13:30:00+00:00,3103.1,3107.93,3078.0,3083.29,47150.562
3123,2025-11-14 13:35:00+00:00,3083.3,3089.72,3071.41,3078.94,43346.531
3124,2025-11-14 13:40:00+00:00,3078.94,3091.56,3077.74,3087.0,29820.549
3125,2025-11-14 13:45:00+00:00,3087.0,3094.17,3082.11,3089.32,23344.177
3126,2025-11-14 13:50:00+00:00,3089.33,3132.99,3085.0,3120.83,83930.85
3127,2025-11-14 13:55:00+00:00,3120.83,3133.43,3114.94,3120.64,39783.537
3128,2025-11-14 14:00:00+00:00,3120.64,3135.84,3115.0,3132.74,33680.479
3129,2025-11-14 14:05:00+00:00,3132.73,3146.33,3130.54,3140.18,56274.14
3130,2025-11-14 14:10:00+00:00,3140.18,3141.14,3127.65,3134.07,24251.371
3131,2025-11-14 14:15:00+00:00,3134.08,3147.5,3132.85,3141.86,30001.975
3132,2025-11-14 14:20:00+00:00,3141.87,3163.7,3137.48,3160.25,43747.789
3133,2025-11-14 14:25:00+00:00,3160.25,3160.25,3132.05,3133.01,50175.016
3134,2025-11-14 14:30:00+00:00,3133.01,3155.38,3105.67,3147.84,111664.106
3135,2025-11-14 14:35:00+00:00,3147.83,3193.34,3147.26,3184.99,161980.75
3136,2025-11-14 14:40:00+00:00,3184.99,3209.0,3170.28,3199.88,93716.922
3137,2025-11-14 14:45:00+00:00,3199.87,3219.0,3192.99,3199.33,98716.357
3138,2025-11-14 14:50:00+00:00,3199.33,3219.77,3187.15,3200.8,85729.226
3139,2025-11-14 14:55:00+00:00,3200.8,3205.98,3193.79,3197.85,34854.515
3140,2025-11-14 15:00:00+00:00,3197.85,3197.89,3174.0,3179.58,53822.034
3141,2025-11-14 15:05:00+00:00,3179.59,3195.0,3174.57,3190.53,36571.381
3142,2025-11-14 15:10:00+00:00,3190.5,3192.16,3158.56,3168.42,53500.424
3143,2025-11-14 15:15:00+00:00,3168.42,3190.97,3163.65,3174.56,41750.959
3144,2025-11-14 15:20:00+00:00,3174.55,3193.17,3172.76,3178.5,34124.086
3145,2025-11-14 15:25:00+00:00,3178.49,3214.65,3168.13,3199.97,55910.807
3146,2025-11-14 15:30:00+00:00,3200.0,3213.28,3191.69,3195.35,30977.629
3147,2025-11-14 15:35:00+00:00,3195.35,3207.4,3189.0,3202.97,22680.623
3148,2025-11-14 15:40:00+00:00,3202.95,3207.0,3193.41,3204.94,18381.324
3149,2025-11-14 15:45:00+00:00,3204.93,3233.66,3199.0,3220.19,66237.56
3150,2025-11-14 15:50:00+00:00,3220.19,3230.23,3204.32,3208.84,32793.773
3151,2025-11-14 15:55:00+00:00,3208.83,3208.83,3186.0,3195.73,37985.185
3152,2025-11-14 16:00:00+00:00,3195.73,3198.29,3183.63,3186.43,25166.967
3153,2025-11-14 16:05:00+00:00,3186.42,3199.99,3181.37,3199.75,24904.838
3154,2025-11-14 16:10:00+00:00,3199.75,3204.4,3195.39,3199.24,17888.322
3155,2025-11-14 16:15:00+00:00,3199.24,3207.12,3191.11,3197.21,21236.971
3156,2025-11-14 16:20:00+00:00,3197.22,3215.0,3192.0,3213.72,18914.918
3157,2025-11-14 16:25:00+00:00,3213.73,3250.0,3210.01,3236.01,74837.365
3158,2025-11-14 16:30:00+00:00,3236.01,3247.87,3228.64,3241.39,31934.858
3159,2025-11-14 16:35:00+00:00,3241.39,3255.95,3238.0,3243.58,38932.266
3160,2025-11-14 16:40:00+00:00,3243.59,3248.96,3232.55,3235.47,21912.238
3161,2025-11-14 16:45:00+00:00,3235.47,3239.0,3226.11,3237.6,18867.641
3162,2025-11-14 16:50:00+00:00,3237.61,3242.82,3232.49,3233.97,16393.716
3163,2025-11-14 16:55:00+00:00,3233.96,3238.52,3228.8,3229.92,11294.515
3164,2025-11-14 17:00:00+00:00,3229.92,3235.33,3225.13,3234.61,12267.073
3165,2025-11-14 17:05:00+00:00,3234.6,3234.6,3225.71,3231.58,9113.373
3166,2025-11-14 17:10:00+00:00,3231.58,3244.48,3231.0,3236.16,10400.566
3167,2025-11-14 17:15:00+00:00,3236.16,3236.76,3221.21,3223.66,19571.184
3168,2025-11-14 17:20:00+00:00,3223.65,3228.73,3216.42,3222.29,14547.145
3169,2025-11-14 17:25:00+00:00,3222.29,3223.28,3207.14,3215.25,22679.567
3170,2025-11-14 17:30:00+00:00,3215.25,3215.6,3204.13,3211.29,13531.659
3171,2025-11-14 17:35:00+00:00,3211.31,3215.78,3204.03,3212.46,16059.768
3172,2025-11-14 17:40:00+00:00,3212.47,3212.47,3202.64,3207.09,14844.472
3173,2025-11-14 17:45:00+00:00,3207.09,3209.57,3180.13,3184.47,43955.376
3174,2025-11-14 17:50:00+00:00,3184.46,3185.22,3158.0,3182.67,75224.427
3175,2025-11-14 17:55:00+00:00,3182.66,3188.72,3171.0,3178.55,25570.695
3176,2025-11-14 18:00:00+00:00,3178.55,3180.62,3166.64,3179.35,22724.74
3177,2025-11-14 18:05:00+00:00,3179.34,3187.0,3174.01,3186.34,16773.311
3178,2025-11-14 18:10:00+00:00,3186.33,3207.85,3180.35,3202.13,34568.075
3179,2025-11-14 18:15:00+00:00,3202.14,3203.3,3186.24,3192.99,16343.771
3180,2025-11-14 18:20:00+00:00,3192.99,3193.49,3178.55,3183.49,14919.16
3181,2025-11-14 18:25:00+00:00,3183.49,3195.48,3177.63,3194.0,11718.599
3182,2025-11-14 18:30:00+00:00,3193.99,3200.93,3189.43,3192.39,14511.751
3183,2025-11-14 18:35:00+00:00,3192.38,3193.94,3171.25,3172.62,21311.467
3184,2025-11-14 18:40:00+00:00,3172.61,3173.57,3157.53,3163.68,29458.208
3185,2025-11-14 18:45:00+00:00,3163.69,3166.0,3153.17,3158.94,26311.089
3186,2025-11-14 18:50:00+00:00,3158.96,3176.35,3158.96,3169.3,28891.571
3187,2025-11-14 18:55:00+00:00,3169.3,3170.69,3158.74,3167.74,17253.638
3188,2025-11-14 19:00:00+00:00,3167.74,3171.05,3158.6,3158.6,19292.096
3189,2025-11-14 19:05:00+00:00,3158.93,3179.67,3158.52,3179.67,21159.808
3190,2025-11-14 19:10:00+00:00,3179.68,3191.65,3177.1,3191.01,27258.113
3191,2025-11-14 19:15:00+00:00,3191.0,3203.99,3189.56,3199.58,27949.856
3192,2025-11-14 19:20:00+00:00,3199.58,3219.6,3199.34,3213.76,27163.166
3193,2025-11-14 19:25:00+00:00,3213.77,3214.55,3205.25,3208.89,14807.796
3194,2025-11-14 19:30:00+00:00,3208.89,3209.53,3193.71,3198.14,22639.487
